doc_id,gov_id,fiscal_year,doc_type,department_printed,division,fund,org,sbcl,account,line_description,line_kind,pay_range,amount,amount_kind,units,flags,source_page
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,0001,1490,R999,637501,Reimburse Other Departments,expenditure,,30000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,0001,1490,R999,637501,Reimburse Other Departments,expenditure,,32105.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 25 -,0001,1490,R999,006300,OPERATING EXPENDITURES TOTAL*,total,,438477.0,actual,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,0001,1490,R999,006300,OPERATING EXPENDITURES TOTAL*,total,,407200.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,0001,1490,R999,006300,OPERATING EXPENDITURES TOTAL*,total,,446105.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 25 -,,,,,"Books, Law, Lot",expenditure,,15949.0,actual,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,,,,,"Books, Law, Lot",expenditure,,17000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,,,,,"Books, Law, Lot",expenditure,,17000.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 25 -,,,,,Subtotal - Additional Equipment,subtotal,,15949.0,actual,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,,,,,Subtotal - Additional Equipment,subtotal,,17000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,,,,,Subtotal - Additional Equipment,subtotal,,17000.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 25 -,,,,,Office Furniture,expenditure,,2631.0,actual,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,,,,,Office Furniture,expenditure,,3000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,,,,,Office Furniture,expenditure,,3000.0,adopted,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,,,,,Electronic Equipment,expenditure,,2000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,,,,,Electronic Equipment,expenditure,,1000.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 25 -,,,,,Computer Peripherals,expenditure,,354.0,actual,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,,,,,Computer Peripherals,expenditure,,4000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,,,,,Computer Peripherals,expenditure,,1000.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 25 -,,,,,Subtotal - Replacement Equipment,subtotal,,2985.0,actual,,,48
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 25 -,,,,,Subtotal - Replacement Equipment,subtotal,,9000.0,budget,,,48
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 25 -,,,,,Subtotal - Replacement Equipment,subtotal,,5000.0,adopted,,,48
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney 26 -,0001,1490,R999,006800,EQUIPMENT PURCHASES TOTAL*,total,,18934.0,actual,,,49
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney 26 -,0001,1490,R999,006800,EQUIPMENT PURCHASES TOTAL*,total,,26000.0,budget,,,49
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney 26 -,0001,1490,R999,006800,EQUIPMENT PURCHASES TOTAL*,total,,22000.0,adopted,,,49
city-2026-adopted-detailed,city,2024,adopted,City Attorney,City Attorney Budgetary Control,,,,,UNIT TOTAL (1BCU=1DU),total,,3684648.0,actual,,,49
city-2026-adopted-detailed,city,2025,adopted,City Attorney,City Attorney Budgetary Control,,,,,UNIT TOTAL (1BCU=1DU),total,,9173961.0,budget,,,49
city-2026-adopted-detailed,city,2026,adopted,City Attorney,City Attorney Budgetary Control,,,,,UNIT TOTAL (1BCU=1DU),total,,9356963.0,adopted,,,49
