doc_id,gov_id,fiscal_year,doc_type,department_printed,division,fund,org,sbcl,account,line_description,line_kind,pay_range,amount,amount_kind,units,flags,source_page
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of The Director,,,,,Training and Development Coordinator,position,2KX,90727.0,adopted,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of The Director,,,,,Vision Zero Policy Director,position,2MX,99978.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of The Director,,,,,Community Outreach Specialist (X),position,2FN,56291.0,budget,1.0,X,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of The Director,,,,,Community Analytics Analyst,position,2HX,72430.0,budget,1.0,,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of The Director,,,,,Community Analytics Analyst,position,2KX,87130.0,adopted,1.0,,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of The Director,,,,,Epidemiologist - Senior (X)(Y),position,2LX,89474.0,adopted,1.0,X|Y,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of The Director,,,,,Innovation Director (R),position,1MX,150577.0,budget,1.0,R,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of The Director,,,,,Early Childhood Program Dir. (X)(Y),position,2JX,85006.0,budget,1.0,X|Y,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Vision Zero Office,,,,,Vision Zero Policy Director,position,2MX,99978.0,adopted,1.0,,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Vision Zero Office,,,,,Community Outreach Specialist (X),position,2GN,67065.0,adopted,1.0,X,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Innovation Office,,,,,Innovation Director (R),position,1MX,150577.0,adopted,1.0,R,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of Early Childhood Initiatives,,,,,Early Childhood Program Dir. (D)(X)(Y),position,2MX,106027.0,adopted,1.0,D|X|Y,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Chief Equity Officer (CCR),position,1JX,113322.0,budget,1.0,CCR,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Equal Rights Commissioner (Y),position,,,budget,7.0,Y,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Equal Rights Specialist (A),position,2EX,68099.0,budget,1.0,A,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Business Analyst-Senior (A)(Y),position,2JX,147720.0,budget,2.0,A|Y,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Business Inclusion Prog. Coord. (A)(Y),position,2JX,83271.0,budget,1.0,A|Y,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Contract Compliance Officer (Y),position,2JX,72768.0,budget,1.0,Y,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,ADA Coordinator (X),position,2IX,62041.0,budget,1.0,X,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Administrative Specialist - Senior,position,2GX,69002.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Racial Equity and Inclusion Coordinator,position,2GX,68332.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Equal Rights Complaints Liaison,position,2GX,58304.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,Data and Evaluation Specialist,position,2EN,56291.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,OEI Outreach Specialist,position,2FX,72373.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of Equity And Inclusion,,,,,OEI Grant Specialist,position,2FX,72458.0,budget,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Director of African American Affairs (C),position,1IX,104500.0,budget,1.0,C,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Director of African American Affairs (C),position,1JX,105000.0,adopted,1.0,C,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Comm. Engage & Achieve Collab. Mgr. (X),position,2JX,94360.0,budget,1.0,X,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Comm. Engage & Achieve Collab. Mgr. (X),position,2JX,94360.0,adopted,1.0,X,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Program Manager,position,2GX,65546.0,budget,1.0,,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Program Manager,position,2GX,65546.0,adopted,1.0,,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Grant Monitor (J),position,2JX,81757.0,budget,1.0,J,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Grant Monitor (J),position,2JX,81757.0,adopted,1.0,J,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Program Assistant II (J),position,5IN,64822.0,budget,1.0,J,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Program Assistant II (J),position,5IN,64822.0,adopted,1.0,J,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Grant Compliance Coordinator (J),position,2HX,69865.0,budget,1.0,J,25
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Grant Compliance Coordinator (J),position,2HX,69865.0,adopted,1.0,J,25
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Office Assistant I (0.5 FTE),position,6BN,20413.0,budget,1.0,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Office Assistant III,position,6GN,49400.0,adopted,1.0,,26
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Office Of African American Affairs,,,,,Total Before Adjustments,subtotal,,2591829.0,budget,38.0,,26
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Office Of African American Affairs,,,,,Total Before Adjustments,subtotal,,1946245.0,adopted,20.0,,26
